60,85,72,4,0.07604513115103678,18.269376148308577,7.0
60,84,72,3,0.09423056300756728,20.658505034949567,12.0
60,83,72,3,0.12160419435571992,23.46377526095644,13.0
60,82,72,3,0.15661979726821762,25.8974385789174,13.0
60,82,71,0,0.12602941237938264,22.076746320101783,12.0
60,81,71,3,0.14859804765605017,24.228720688930785,12.0
60,82,71,1,0.12553294091096887,21.95308917327254,11.0
60,82,71,4,0.1252866816182923,21.89113174678673,13.0
60,82,70,0,0.1030147228102952,17.796930024266285,10.0
60,82,70,4,0.10271747846255097,17.74790557114585,11.0
60,82,71,2,0.12455696463386165,21.7049047609111,15.0
60,82,72,2,0.15513460599921847,25.277788428320417,16.0
60,83,72,1,0.12017201691344023,22.733361646372995,14.0
60,82,72,3,0.15482521997537568,25.123217332200287,18.0
60,82,72,4,0.1546789553389458,25.046050484644443,20.0
60,81,72,3,0.19517140481470258,27.312063735806746,16.0
60,80,72,3,0.24788857407522136,28.69219085473676,18.0
60,80,71,0,0.16662904184723387,24.587029889373635,17.0
60,80,71,4,0.1665855415620216,24.50676590048448,17.0
60,81,71,1,0.1452812084488315,23.127414958899948,14.0
60,81,71,4,0.1450764761316814,23.051351479976592,15.0
60,82,71,1,0.12202597535315816,21.021889574046195,11.0
60,83,71,1,0.09858833052547353,18.916119896087228,11.0
60,83,70,0,0.08307519725904379,16.03984671036392,9.0
60,82,70,3,0.0985688950300707,17.586606409875614,7.0
60,82,70,4,0.09831223372428136,17.53827776801705,7.0
60,82,69,0,0.07923588066946154,13.684158260836156,6.0
60,82,70,2,0.09780608259895975,17.442074233958895,7.0
60,82,71,2,0.12055097644370408,21.143593285312946,11.0
60,82,72,2,0.15296379822895403,25.013723619808857,16.0
60,81,72,3,0.1941289142665591,27.060304268727258,19.0
60,81,72,4,0.1940516799243419,26.969245589699725,18.0
60,80,72,3,0.24716757116503885,28.29403112830296,18.0
60,80,71,0,0.16581748212194306,24.406118585535925,15.0
60,80,70,0,0.1195070993178545,19.556245436757006,14.0
60,80,70,4,0.11949963048212286,19.502448217131477,12.0
60,81,70,1,0.10835920239941042,18.461235394359417,13.0
60,81,70,4,0.10817953426243937,18.41844053738822,11.0
60,82,70,1,0.09518997175606557,16.990191953410775,11.0
60,81,70,3,0.10783242846550486,18.33919653997295,9.0
60,81,70,4,0.10766515093716852,18.30247901011817,9.0
60,81,71,2,0.14144352429995596,23.592953703534725,12.0
60,81,70,0,0.10734338240568636,18.22769732619261,9.0
60,81,69,0,0.08463055079180296,14.163906271120407,6.0
60,81,70,2,0.10703873059804732,18.15129025428995,7.0
60,81,70,4,0.10689277517831781,18.672538383326366,10.0
60,80,70,3,0.11997348695342844,19.573867885780963,13.0
60,79,70,3,0.13466468212207158,20.0375911576123,13.0
60,79,70,4,0.1348853071963207,19.9843847201985,11.0
60,79,69,0,0.15348901083798452,15.061887862354652,9.0
60,80,69,1,0.10746001744231666,14.659572339311035,10.0
60,80,69,4,0.1078328742239054,14.635218123182186,9.0
60,79,69,3,0.15205255499495438,15.54585979521756,11.0
60,80,69,1,0.1084914296713202,14.592909366396764,10.0
60,81,69,1,0.08489213453747825,13.905704405848596,11.0
60,81,69,4,0.08492709694004355,13.882601376391333,9.0
60,81,69,4,0.0849617651392039,13.85941069811339,10.0
60,82,69,1,0.0731218684660514,12.947386423765263,6.0
60,82,69,4,0.07298168714678344,12.926551879646354,7.0
60,82,68,0,0.0575850679058987,10.240346934445238,8.0
60,81,68,3,0.07300135258814365,10.808717419461361,8.0
60,82,68,1,0.057467070321199666,10.213316291624755,4.0
60,82,69,2,0.07244817423937044,13.385353867204236,6.0
60,83,69,1,0.06189661817033617,12.914417728418835,6.0
60,84,69,1,0.05150936036533114,11.845452769191992,5.0
60,84,68,0,0.04157845832085591,8.739124454200898,6.0
60,83,68,3,0.048837736629305024,9.485777998208208,6.0
60,83,68,4,0.048735460949546575,9.481944920544953,4.0
60,84,68,1,0.04132101606065938,8.731169699032868,3.0
60,84,67,0,0.03271768561529197,7.289581865275913,7.0
60,84,66,0,0.026728347983381424,6.581939220600275,7.0
60,83,66,3,0.029238671419848847,7.088963770181103,6.0
60,82,66,3,0.03234087745962098,7.423465171509936,7.0
60,82,66,4,0.03235649294332728,7.407217427249098,7.0
60,82,67,2,0.04238143728608591,8.320363208643672,7.0
60,82,68,2,0.05667373804125124,10.149882975060619,4.0
60,82,69,2,0.07084384493640607,13.978220307332565,6.0
60,81,69,3,0.08516215875731441,15.344445648185298,5.0
60,81,68,0,0.07278297356207455,10.724192877896767,3.0
60,82,68,1,0.056444365037686614,10.147983824959091,4.0
60,83,68,1,0.04749944590415426,9.47259718620571,3.0
60,84,68,1,0.040258373197348964,8.733596759899292,3.0
60,84,68,4,0.04018015708479348,8.739988753063134,5.0
60,84,69,2,0.049506015990842436,12.109044859107353,3.0
60,84,69,4,0.0494071359800438,12.062512404797683,3.0
60,84,70,2,0.0597806204618646,15.156391442441905,7.0
60,84,70,4,0.05968042967938178,15.107434201787209,5.0
60,84,69,0,0.049114343030546036,11.930528948584932,3.0
60,84,68,0,0.03972117016832006,8.757983740162466,3.0
60,84,67,0,0.031760218244744,7.613763056440848,4.0
