10,124,56,1,0.113504391073574,20.083839261372653,4.0
10,124,55,0,0.1166269443304782,20.448303815078035,3.0
10,125,55,1,0.10979646831370939,19.52087190436151,5.0
10,126,55,1,0.12303589287790566,19.720769316769637,7.0
10,127,55,1,0.14347958608625297,21.932369706946435,6.0
10,126,55,3,0.12278726618137543,19.654818683405374,8.0
10,125,55,3,0.1096658975794271,19.349606910778245,7.0
10,124,55,3,0.11636255464310814,20.196697648892673,3.0
10,125,55,1,0.1095918688603565,19.265443007313706,4.0
10,125,54,0,0.11514259439109768,19.070871471909282,2.0
10,125,55,2,0.10951154498966528,19.1821618798262,4.0
10,125,56,2,0.10457123916292846,18.887336009677234,4.0
10,125,55,0,0.10942465736499724,19.106680147964852,4.0
10,126,55,1,0.1216463638440576,19.384626577769037,7.0
10,126,54,0,0.13767293898744273,19.55864258802402,6.0
10,126,53,0,0.1447831323264536,18.81489383733117,6.0
10,127,53,1,0.1730946376447202,20.257983372430083,7.0
10,127,53,4,0.1716277173217514,20.209668495465927,7.0
10,127,54,2,0.1604642839993214,21.241582112745327,8.0
10,127,53,0,0.1688041700193117,20.113423839671285,6.0
10,127,52,0,0.13781023702404696,18.37367729439932,6.0
10,127,52,4,0.13712468123461533,18.348067615094195,6.0
10,127,52,4,0.1364489951276013,18.322223246264876,9.0
10,127,51,0,0.10570362253954364,17.548815077441457,4.0
10,126,51,3,0.0990288796905785,17.66105899050048,4.0
10,126,51,4,0.09902811711733718,17.63468946274508,4.0
10,126,51,4,0.09902112207039443,17.608280042266188,4.0
10,127,51,1,0.10526978485233114,18.018619805707754,3.0
10,126,51,3,0.09898914524084651,17.55535584161528,3.0
10,127,51,1,0.10503411474611724,17.971372769536885,6.0
10,126,51,3,0.09893434346474086,17.502308228744212,5.0
10,125,51,3,0.09358798630661393,17.589857005146417,3.0
10,124,51,3,0.09270296836643935,19.01466031339589,3.0
10,125,51,1,0.09355483227521877,17.550626344437497,3.0
10,126,51,1,0.09876161089395391,17.39588889094262,5.0
10,127,51,1,0.1042604924692945,17.82423146055407,5.0
10,127,50,0,0.0973602253629428,18.210607206000823,7.0
10,127,49,0,0.10647914653500445,19.06244430890023,4.0
10,127,49,4,0.10629728651621934,19.023722189978677,5.0
10,127,50,2,0.09717460786774701,18.09817746725716,5.0
10,127,51,2,0.1035490880717707,17.696180522215492,5.0
10,126,51,3,0.09828271686974134,17.215673577376126,3.0
10,126,52,2,0.11276560320999184,17.43000837691933,4.0
10,126,52,4,0.11246484235767619,17.40844045398061,3.0
10,126,53,2,0.1262265865450032,18.188205534685988,6.0
10,126,53,4,0.12570769416709215,18.156299908996175,6.0
10,125,53,3,0.11011876469713701,18.18100825337991,5.0
10,125,52,0,0.10047969340961192,17.74563839418419,6.0
10,125,53,2,0.10976618993644485,18.113391952591464,5.0
10,126,53,1,0.123696074283948,18.028912179753217,4.0
10,126,52,0,0.11038578011988104,17.25059255800152,3.0
10,126,53,2,0.12272691059402593,17.96534100050999,4.0
10,125,53,3,0.10905633789094739,17.979163970199725,5.0
10,125,53,4,0.10887805378094104,17.945935288757905,5.0
10,125,53,4,0.10869949177614234,17.912852671908407,5.0
10,125,52,0,0.09977379196738997,17.503306624725095,4.0
10,125,51,0,0.09238893665260907,17.469618205450374,4.0
10,126,51,1,0.09656318741030803,16.861900582514995,2.0
10,127,51,1,0.10062504983774698,17.220252699917665,3.0
