40,74,92,0,0.5740481563576773,33.168977986905055,10.0
40,74,93,2,0.5179900365897676,33.697282045032054,11.0
40,73,93,3,1.0186648591857008,33.57676252829579,11.0
40,73,94,2,0.4539348735142913,33.16825799628083,9.0
40,74,94,1,0.43744258161669597,34.15296940187956,9.0
40,74,94,4,0.4369788093141813,34.03967129492772,8.0
40,73,94,3,0.46222191810591223,33.39669816695086,8.0
40,73,93,0,0.9027169048521027,33.58377178618533,10.0
40,73,93,4,0.882999011678267,34.033570716023625,10.0
40,73,92,0,0.7322522300269575,33.2950123830127,10.0
40,73,93,2,0.8464585863224727,33.81117945721794,10.0
40,72,93,3,0.47826916836921846,32.42789225841124,9.0
40,71,93,3,0.3384919184756017,30.265763077139304,9.0
40,71,93,4,0.33783359997000256,30.72304150743478,8.0
40,71,94,2,0.30409292848326497,30.449482268847916,8.0
40,71,93,0,0.3365257650385629,30.501889668164257,8.0
40,71,94,2,0.3022760259492987,30.22964209246495,8.0
40,71,94,4,0.3013933819257328,30.120590778948962,8.0
40,70,94,3,0.2294653187401624,26.6664181332292,9.0
40,70,93,0,0.24328817465813785,26.593742444251955,9.0
40,70,93,4,0.24265984152530212,26.506828001848532,9.0
40,69,93,3,0.17389583639120887,22.362725919539763,9.0
40,70,93,1,0.24142036083699955,26.33424475358727,8.0
40,70,93,4,0.24080858178969106,26.248563674707317,11.0
40,70,92,0,0.23472944255149736,26.110977768873127,13.0
40,70,91,0,0.20833609744504467,24.813597057038635,13.0
40,70,92,2,0.2336216686913289,25.92783678333032,13.0
40,70,91,0,0.20745898300019647,24.643720610800063,11.0
40,70,92,2,0.23252056173205451,25.747467573168006,13.0
40,69,92,3,0.16339328275143722,21.289558214624908,11.0
40,68,92,3,0.11672848584413242,17.92796063102704,10.0
40,68,93,2,0.12701676128177533,18.6949963587394,11.0
40,68,93,4,0.12684510805651752,18.649983923474206,11.0
40,68,93,4,0.12667116833473402,18.60511407169053,11.0
40,68,94,2,0.13353933908637874,19.267995651745817,11.0
40,67,94,3,0.1128598943082277,17.485659083094347,7.0
40,66,94,3,0.09079840400291024,15.812481219993627,5.0
40,66,94,4,0.09056779223826514,15.769037960305006,4.0
40,66,95,2,0.09861379732270806,17.117332790596077,5.0
40,67,95,1,0.11682622534690805,18.231098462943066,5.0
40,67,96,2,0.10475154711500748,19.354481132878526,5.0
